# Event	Time [ms]	ADC	datum
5138	72438	0	397
5138	72438	1	0
5138	72438	2	1654
5138	72438	3	1525
5139	72455	0	8191
5139	72455	1	0
5139	72455	2	1658
5139	72455	3	1555
5140	72457	0	4490
5140	72457	1	0
5140	72457	2	1583
5140	72457	3	1571
5141	72459	0	2028
5141	72459	1	0
5141	72459	2	1633
5141	72459	3	1514
5142	72466	0	3260
5142	72466	1	42
5142	72466	2	1619
5142	72466	3	1533
5143	72468	0	3260
5143	72468	1	90
5143	72468	2	1625
5143	72468	3	1520
5144	72470	2	1685
5144	72470	3	1619
5145	72472	2	1689
5145	72472	3	1597
5146	72520	2	1667
5146	72520	3	1613
5147	72525	2	1559
5147	72525	3	1694
5148	72526	2	1667
5148	72526	3	1599
5149	72527	0	4081
5149	72527	1	0
5149	72527	2	1585
5149	72527	3	1546
5150	72547	0	8191
5150	72547	1	0
5150	72547	2	1550
5150	72547	3	1700
5151	72565	0	8191
5151	72565	1	0
5151	72565	2	1560
5151	72565	3	1716
5152	72570	0	3259
5152	72570	1	0
5152	72570	2	1600
5152	72570	3	1527
5153	72573	0	1212
5153	72573	1	71
5153	72573	2	1660
5153	72573	3	1530
5154	72574	0	8191
5154	72574	1	0
5154	72574	2	1680
5154	72574	3	1567
5155	72591	0	4900
5155	72591	1	0
5155	72591	2	1565
5155	72591	3	1584
5156	72609	0	8180
5156	72609	1	0
5156	72609	2	1550
5156	72609	3	1687
5157	72622	0	6953
5157	72622	1	0
5157	72622	2	1571
5157	72622	3	1665
5158	72646	0	3261
5158	72646	1	0
5158	72646	2	1602
5158	72646	3	1528
5159	72650	0	2029
5159	72650	1	0
5159	72650	2	1635
5159	72650	3	1513
5160	72668	0	7364
5160	72668	1	0
5160	72668	2	1556
5160	72668	3	1673
5161	72670	0	3263
5161	72670	1	43
5161	72670	2	1613
5161	72670	3	1523
5162	72720	0	8191
5162	72720	1	0
5162	72720	2	1561
5162	72720	3	1706
5163	72739	0	6951
5163	72739	1	0
5163	72739	2	1566
5163	72739	3	1672
5164	72767	2	1594
5164	72767	3	1579
5165	72783	0	6951
5165	72783	1	0
5165	72783	2	1566
5165	72783	3	1666
5166	72814	0	3260
5166	72814	1	0
5166	72814	2	1602
5166	72814	3	1526
5167	72828	0	8191
5167	72828	1	0
5167	72828	2	1558
5167	72828	3	1701
5168	72834	0	7364
5168	72834	1	91
5168	72834	2	1551
5168	72834	3	1665
5169	72842	0	3262
5169	72842	1	73
5169	72842	2	1595
5169	72842	3	1529
5170	72864	0	4902
5170	72864	1	0
5170	72864	2	1584
5170	72864	3	1585
5171	72876	2	1663
5171	72876	3	1610
5172	72889	0	2851
5172	72889	1	0
5172	72889	2	1607
5172	72889	3	1526
5173	72920	0	8191
5173	72920	1	54
5173	72920	2	1669
5173	72920	3	1553
5174	72933	0	8191
5174	72933	1	69
5174	72933	2	1569
5174	72933	3	1696
5175	72951	0	1213
5175	72951	1	0
5175	72951	2	1631
5175	72951	3	1511
5176	72963	2	1677
5176	72963	3	1616
5177	73004	0	8191
5177	73004	1	75
5177	73004	2	1560
5177	73004	3	1710
5178	73028	0	5721
5178	73028	1	59
5178	73028	2	1556
5178	73028	3	1613
5179	73030	0	1621
5179	73030	1	0
5179	73030	2	1649
5179	73030	3	1518
5180	73043	0	2033
5180	73043	1	0
5180	73043	2	1628
5180	73043	3	1518
5181	73049	2	1606
5181	73049	3	1537
5182	73061	2	1673
5182	73061	3	1598
5183	73071	0	1213
5183	73071	1	0
5183	73071	2	1649
5183	73071	3	1517
5184	73086	0	8191
5184	73086	1	0
5184	73086	2	1655
5184	73086	3	1540
5185	73093	0	2030
5185	73093	1	56
5185	73093	2	1637
5185	73093	3	1511
5186	73186	0	2851
5186	73186	1	0
5186	73186	2	1622
5186	73186	3	1520
5187	73215	2	1674
5187	73215	3	1613
5188	73224	2	1676
5188	73224	3	1597
5189	73227	0	3668
5189	73227	1	55
5189	73227	2	1599
5189	73227	3	1537
5190	73240	0	3669
5190	73240	1	0
5190	73240	2	1607
5190	73240	3	1536
5191	73243	0	8191
5191	73243	1	0
5191	73243	2	1563
5192	73249	0	8191
5192	73249	1	0
5192	73249	2	1675
5192	73249	3	1559
5193	73259	0	8191
5193	73259	1	0
5193	73259	2	1542
5193	73259	3	1705
5194	73269	0	7365
5194	73269	1	57
5194	73269	2	1555
5194	73269	3	1675
5195	73310	0	4901
5195	73310	1	0
5195	73310	2	1567
5195	73310	3	1587
5196	73316	0	3262
5196	73316	1	0
5196	73316	2	1604
5196	73316	3	1539
5197	73319	0	7770
5197	73319	1	43
5197	73319	2	1551
5197	73319	3	1687
5198	73323	0	8181
5198	73323	1	0
5198	73323	2	1541
5198	73323	3	1702
5199	73324	0	6541
5199	73324	1	0
5199	73324	2	1554
5199	73324	3	1654
5200	73331	0	8183
5200	73331	1	0
5200	73331	2	1558
5200	73331	3	1699
5201	73336	2	1620
5201	73336	3	1523
5202	73357	0	3261
5202	73357	1	0
5202	73357	2	1600
5202	73357	3	1535
5203	73370	0	803
5203	73370	1	0
5203	73370	2	1661
5203	73370	3	1530
5204	73376	0	6539
5204	73376	1	56
5204	73376	2	1555
5204	73376	3	1643
5205	73403	2	1661
5205	73403	3	1606
5206	73416	0	2850
5206	73416	1	0
5206	73416	2	1627
5206	73416	3	1523
5207	73418	2	1660
5207	73418	3	1601
5208	73457	0	7364
5208	73457	1	0
5208	73457	2	1571
5208	73457	3	1678
5209	73509	0	3670
5209	73509	1	0
5209	73509	2	1597
5209	73509	3	1530
5210	73515	0	8184
5210	73515	1	0
5210	73515	2	1563
5210	73515	3	1697
5211	73534	0	8185
5211	73534	1	0
5211	73534	2	1551
5211	73534	3	1682
5212	73536	2	1677
5212	73536	3	1604
5213	73541	0	7364
5213	73541	1	0
5213	73541	2	1571
5213	73541	3	1821
5214	73547	0	8191
5214	73547	1	0
5214	73547	2	1556
5214	73547	3	1698
5215	73552	0	2849
5215	73552	1	0
5215	73552	2	1609
5215	73552	3	1512
5216	73557	0	7364
5216	73557	1	80
5216	73557	2	1551
5216	73557	3	1677
5217	73559	0	1619
5217	73559	1	0
5217	73559	2	1635
5217	73559	3	1513
5218	73559	0	5722
5218	73559	1	0
5218	73559	2	1549
5218	73559	3	1604
5219	73570	2	1662
5219	73570	3	1607
5220	73591	0	5310
5220	73591	1	0
5220	73591	2	1572
5220	73591	3	1603
5221	73593	0	7771
5221	73593	1	0
5221	73593	2	1551
5221	73593	3	1688
5222	73641	0	8182
5222	73641	1	0
5222	73641	2	1550
5222	73641	3	1705
5223	73642	0	8191
5223	73642	1	0
5223	73642	2	1663
5223	73642	3	1576
5224	73663	0	8181
5224	73663	1	0
5224	73663	2	1565
5224	73663	3	1684
5225	73663	0	8191
5225	73663	1	0
5225	73663	2	1663
5225	73663	3	1540
5226	73678	0	8191
5226	73678	1	0
5226	73678	2	1647
5226	73678	3	1561
5227	73683	0	4081
5227	73683	1	55
5227	73683	2	1587
5227	73683	3	1543
5228	73692	2	1676
5228	73692	3	1609
5229	73696	2	1667
5229	73696	3	1597
5230	73781	2	1572
5230	73781	3	1596
5231	73798	2	1673
5231	73798	3	1615
5232	73802	0	8191
5232	73802	1	0
5232	73802	2	1653
5232	73802	3	1544
5233	73815	0	8191
5233	73815	1	0
5233	73815	2	1672
5233	73815	3	1573
5234	73821	0	5311
5234	73821	1	44
5234	73821	2	1547
5234	73821	3	1572
5235	73822	0	8191
5235	73822	1	0
5235	73822	2	1669
5235	73822	3	1571
5236	73853	0	5722
5236	73853	1	91
5236	73853	2	1590
5236	73853	3	1634
5237	73853	2	1668
5237	73853	3	1606
5238	73862	0	5309
5238	73862	1	0
5238	73862	2	1565
5238	73862	3	1589
5239	73872	0	8191
5239	73872	1	0
5239	73872	2	1660
5239	73872	3	1542
5240	73880	0	8191
5240	73880	1	0
5240	73880	2	1563
5240	73880	3	1706
5241	73891	0	8179
5241	73891	1	63
5241	73891	2	1556
5241	73891	3	1698
5242	73919	0	3672
5242	73919	1	0
5242	73919	2	1584
5242	73919	3	1530
5243	73922	0	8191
5243	73922	1	0
5243	73922	2	1556
5243	73922	3	1703
5244	73928	2	1656
5244	73928	3	1611
5245	73934	0	5721
5245	73934	1	0
5245	73934	2	1560
5245	73934	3	1612
5246	73934	2	1671
5246	73934	3	1613
5247	73955	0	8191
5247	73955	1	70
5247	73955	2	1682
5247	73955	3	1551
5248	73961	0	397
5248	73961	1	295
5248	73961	2	1663
5248	73961	3	1533
5249	73968	0	394
5249	73968	1	0
5249	73968	2	1664
5249	73968	3	1536
5250	73975	0	4900
5250	73975	1	47
5250	73975	2	1566
5250	73975	3	1572
5251	73998	0	5723
5251	73998	1	0
5251	73998	2	1574
5251	73998	3	1617
5252	73999	0	8191
5252	73999	1	54
5252	73999	2	1680
5252	73999	3	1542
5253	74001	0	1211
5253	74001	1	65
5253	74001	2	1648
5253	74001	3	1521
5254	74002	2	1657
5254	74002	3	1614
5255	74021	0	5721
5255	74021	1	0
5255	74021	2	1552
5255	74021	3	1617
5256	74030	2	1686
5256	74030	3	1616
5257	74041	0	2441
5257	74041	1	0
5257	74041	2	1619
5257	74041	3	1518
5258	74045	2	1562
5258	74045	3	1587
5259	74056	0	4900
5259	74056	1	0
5259	74056	2	1575
5259	74056	3	1587
5260	74063	2	1663
5260	74063	3	1614
5261	74098	0	396
5261	74098	1	0
5261	74098	2	1663
5261	74098	3	1531
5262	74121	0	8180
5262	74121	1	65
5262	74121	2	1557
5262	74121	3	1691
5263	74125	2	1668
5263	74125	3	1611
5264	74127	0	4080
5264	74127	1	82
5264	74127	2	1592
5264	74127	3	1544
5265	74135	2	1662
5265	74135	3	1532
5266	74142	0	8182
5266	74142	1	0
5266	74142	2	1561
5266	74142	3	1673
5267	74165	0	4902
5267	74165	1	0
5267	74165	2	1571
5267	74165	3	1579
5268	74175	0	8191
5268	74175	1	0
5268	74175	2	1663
5268	74175	3	1534
5269	74241	0	8191
5269	74241	1	0
5269	74241	2	1674
5269	74241	3	1564
5270	74305	0	2442
5270	74305	1	0
5270	74305	2	1627
5270	74305	3	1522
5271	74318	0	8191
5271	74318	1	52
5271	74318	2	1638
5271	74318	3	1544
5272	74338	0	8191
5272	74338	1	63
5272	74338	2	1666
5272	74338	3	1568
5273	74352	2	1675
5273	74352	3	1622
5274	74399	2	1658
5274	74399	3	1602
5275	74402	0	8191
5275	74402	1	0
5275	74402	2	1681
5275	74402	3	1577
5276	74418	0	8191
5276	74418	1	0
5276	74418	2	1562
5276	74418	3	1696
5277	74474	0	3669
5277	74474	1	36
5277	74474	2	1597
5277	74474	3	1535
5278	74496	2	1659
5278	74496	3	1604
5279	74502	0	6132
5279	74502	1	0
5279	74502	2	1565
5280	74528	0	802
5280	74528	1	0
5280	74528	2	1650
5280	74528	3	1530
5281	74532	0	393
5281	74532	1	0
5281	74532	2	1673
5281	74532	3	1536
5282	74552	2	1672
5282	74552	3	1608
5283	74564	0	6953
5283	74564	1	0
5283	74564	2	1564
5283	74564	3	1664
5284	74564	0	6953
5284	74564	1	71
5284	74564	2	1524
5284	74564	3	2726
5285	74572	2	1619
5285	74572	3	1522
5286	74575	2	1679
5286	74575	3	1616
5287	74594	2	1690
5287	74594	3	1622
5288	74595	2	2713
5288	74595	3	1676
5289	74624	0	6132
5289	74624	1	0
5289	74624	2	1564
5289	74624	3	1644
5290	74639	0	8191
5290	74639	1	0
5290	74639	2	1675
5290	74639	3	1560
5291	74639	2	1682
5291	74639	3	1629
5292	74642	0	6541
5292	74642	1	0
5292	74642	2	1558
5292	74642	3	1651
5293	74652	0	7364
5293	74652	1	0
5293	74652	2	1569
5293	74652	3	1669
5294	74652	2	1636
5294	74652	3	1518
5295	74655	0	4082
5295	74655	1	0
5295	74655	2	1609
5295	74655	3	1542
5296	74669	0	1620
5296	74669	1	0
5296	74669	2	1643
5296	74669	3	1508
5297	74675	0	6541
5297	74675	1	0
5298	74725	2	1668
5298	74725	3	1621
5299	74740	0	8191
5299	74740	1	61
5299	74740	2	1551
5299	74740	3	1702
5300	74750	0	2440
5300	74750	1	0
5300	74750	2	1608
5300	74750	3	1519
5301	74751	2	1672
5301	74751	3	1615
5302	74751	0	8191
5302	74751	1	0
5302	74751	2	1547
5302	74751	3	1698
5303	74758	2	1676
5303	74758	3	1626
5304	74786	0	5722
5304	74786	1	59
5304	74786	2	1567
5304	74786	3	1607
5305	74793	0	8191
5305	74793	1	0
5305	74793	2	1564
5305	74793	3	1712
5306	74801	0	8191
5306	74801	1	74
5306	74801	2	1660
5306	74801	3	1566
5307	74804	0	8191
5307	74804	1	0
5307	74804	2	1683
5307	74804	3	1559
5308	74852	0	1621
5308	74852	1	86
5308	74852	2	1646
5308	74852	3	1516
5309	74855	0	4901
5309	74855	1	0
5309	74855	2	1580
5309	74855	3	1568
5310	74872	0	4080
5310	74872	1	0
5310	74872	2	1594
5310	74872	3	1544
5311	74879	2	1622
5311	74879	3	1519
5312	74887	2	1668
5312	74887	3	1624
5313	74891	0	8191
5313	74891	1	0
5313	74891	2	1567
5313	74891	3	1718
5314	74933	2	1673
5314	74933	3	1608
5315	74953	0	4490
5315	74953	1	0
5315	74953	2	1591
5315	74953	3	1559
5316	74974	0	394
5316	74974	1	0
5316	74974	2	1663
5316	74974	3	1529
5317	74985	0	6132
5317	74985	1	0
5317	74985	2	1489
5317	74985	3	1817
5318	74993	0	8191
5318	74993	1	0
5318	74993	2	1748
5318	74993	3	2730
5319	75009	0	2033
5319	75009	1	0
5319	75009	2	1621
5319	75009	3	1520
5320	75043	0	8191
5320	75043	1	0
5320	75043	2	1669
5320	75043	3	1569
5321	75048	0	8191
5321	75048	1	0
5321	75048	2	1549
5321	75048	3	1698
5322	75050	0	6542
5322	75050	1	0
5322	75050	2	1551
5322	75050	3	1645
5323	75055	0	4901
5323	75055	1	0
5323	75055	2	1576
5323	75055	3	1586
5324	75059	0	3260
5324	75059	1	0
5324	75059	2	1594
5324	75059	3	1534
5325	75068	2	1679
5325	75068	3	1607
5326	75099	0	8191
5326	75099	1	0
5326	75099	2	1654
5326	75099	3	1547
5327	75116	0	3262
5327	75116	1	0
5328	75118	0	8191
5328	75118	1	0
5328	75118	2	1561
5328	75118	3	1703
5329	75165	0	6542
5329	75165	1	0
5329	75165	2	1560
5329	75165	3	1659
5330	75169	0	8191
5330	75169	1	0
5330	75169	2	1658
5330	75169	3	1538
5331	75175	0	8191
5331	75175	1	0
5331	75175	2	1552
5331	75175	3	1698
5332	75179	0	8191
5332	75179	1	0
5332	75179	2	1567
5332	75179	3	1698
5333	75184	0	8191
5333	75184	1	82
5333	75184	2	1658
5333	75184	3	1530
5334	75190	2	1667
5334	75190	3	1593
5335	75209	0	8184
5335	75209	1	0
5335	75209	2	1572
5335	75209	3	1690
5336	75212	2	1555
5336	75212	3	1641
5337	75216	2	1670
5337	75216	3	1600
5338	75225	2	1654
5338	75225	3	1604
5339	75234	0	8191
5339	75234	1	0
5339	75234	2	1562
5339	75234	3	1702
5340	75234	0	4902
5340	75234	1	0
5340	75234	2	1583
5340	75234	3	1569
5341	75240	0	5311
5341	75240	1	0
5341	75240	2	1569
5341	75240	3	1601
5342	75249	0	1620
5342	75249	1	0
5342	75249	2	1635
5342	75249	3	1522
5343	75285	0	4489
5343	75285	1	0
5343	75285	2	1584
5343	75285	3	1545
5344	75287	0	1621
5344	75287	1	0
5344	75287	2	1651
5344	75287	3	1509
5345	75304	0	1210
5345	75304	1	0
5345	75304	2	1647
5345	75304	3	1521
5346	75335	0	8191
5346	75335	1	0
5346	75335	2	1565
5346	75335	3	1710
5347	75339	0	6542
5347	75339	1	0
5347	75339	2	1509
5347	75339	3	1818
5348	75352	0	1214
5348	75352	1	71
5348	75352	2	1658
5348	75352	3	1522
5349	75357	0	6543
5349	75357	1	85
5349	75357	2	1564
5349	75357	3	1647
5350	75372	0	8191
5350	75372	1	0
5350	75372	2	1551
5350	75372	3	1695
5351	75385	0	7361
5351	75385	1	0
5351	75385	2	1560
5351	75385	3	1674
5352	75397	0	3672
5352	75397	1	49
5352	75397	2	1604
5352	75397	3	1536
5353	75409	0	3261
5353	75409	1	0
5353	75409	2	1606
5353	75409	3	1529
5354	75420	0	3259
5354	75420	1	49
5354	75420	2	1614
5354	75420	3	1528
5355	75423	0	1619
5355	75423	1	0
5355	75423	2	1637
5355	75423	3	1516
5356	75428	0	8191
5356	75428	1	0
5356	75428	2	1654
5356	75428	3	1544
5357	75437	0	8191
5357	75437	1	0
5357	75437	2	1564
5357	75437	3	1690
5358	75444	0	4490
5358	75444	1	156
5358	75444	2	1578
5358	75444	3	1555
5359	75448	0	8191
5359	75448	1	0
5359	75448	2	1551
5359	75448	3	1689
5360	75451	0	7362
5360	75451	1	45
5360	75451	2	1547
5360	75451	3	1681
5361	75486	0	1619
5361	75486	1	0
5361	75486	2	1629
5361	75486	3	1525
5362	75490	0	4079
5362	75490	1	0
5362	75490	2	1593
5362	75490	3	1558
5363	75502	0	7363
5363	75502	1	0
5363	75502	2	1550
5363	75502	3	1674
5364	75518	2	1589
5364	75518	3	1564
5365	75536	0	8191
5365	75536	1	0
5365	75536	2	1668
5365	75536	3	1555
5366	75536	2	1617
5366	75536	3	1520
5367	75539	2	1557
5367	75539	3	1706
5368	75552	0	4901
5368	75552	1	0
5368	75552	2	1573
5368	75552	3	1578
5369	75553	0	6952
5369	75553	1	40
5369	75553	2	1560
5369	75553	3	1653
5370	75559	0	8191
5370	75559	1	0
5370	75559	2	1666
5370	75559	3	1576
5371	75559	0	4492
5371	75559	1	0
5371	75559	2	1583
5371	75559	3	1556
5372	75579	0	3671
5372	75579	1	103
5372	75579	2	1602
5372	75579	3	1536
5373	75585	0	4900
5373	75585	1	0
5373	75585	2	1589
5373	75585	3	1568
5374	75615	0	7360
5374	75615	1	50
5374	75615	2	1563
5374	75615	3	1675
5375	75626	0	8191
5375	75626	1	0
5375	75626	2	1545
5375	75626	3	1709
5376	75639	0	4081
5376	75639	1	38
5376	75639	2	1591
5376	75639	3	1555
5377	75647	2	1681
5377	75647	3	1626
5378	75700	0	4901
5378	75700	1	62
5378	75700	2	1573
5378	75700	3	1570
5379	75718	2	1552
5379	75718	3	1679
5380	75730	0	8184
5380	75730	1	0
5380	75730	2	1560
5380	75730	3	1687
5381	75731	0	5309
5381	75731	1	0
5381	75731	2	1560
5381	75731	3	1598
5382	75732	0	4493
5382	75732	1	0
5382	75732	2	1575
5382	75732	3	1562
5383	75742	0	8191
5383	75742	1	0
5383	75742	2	1562
5383	75742	3	1713
5384	75750	2	1676
5384	75750	3	1605
5385	75763	0	4083
5385	75763	1	0
5385	75763	2	1593
5385	75763	3	1547
5386	75764	0	8191
5386	75764	1	0
5386	75764	2	1676
5386	75764	3	1574
5387	75769	0	8183
5387	75769	1	0
5387	75769	2	1541
5387	75769	3	1697
5388	75783	0	2853
5388	75783	1	0
5388	75783	2	1623
5388	75783	3	1531
5389	75811	0	8191
5389	75811	1	0
5389	75811	2	1675
5389	75811	3	1584
5390	75813	0	1212
5390	75813	1	0
5390	75813	2	1642
5390	75813	3	1512
5391	75820	2	1559
5391	75820	3	1619
5392	75828	2	1644
5392	75828	3	1517
5393	75828	0	6131
5393	75828	1	0
5393	75828	2	1546
5393	75828	3	1620
5394	75830	2	1593
5394	75830	3	1530
5395	75844	2	1611
5395	75844	3	1517
5396	75853	0	3670
5396	75853	1	0
5396	75853	2	1600
5396	75853	3	1537
5397	75868	0	2032
5397	75868	1	0
5397	75868	2	1635
5397	75868	3	1523
5398	75877	2	1682
5398	75877	3	1624
5399	75877	2	1555
5399	75877	3	1663
5400	75882	2	1665
5400	75882	3	1596
5401	75891	0	4902
5401	75891	1	104
5401	75891	2	1578
5401	75891	3	1576
5402	75892	0	5311
5402	75892	1	0
5402	75892	2	1565
5402	75892	3	1591
5403	75927	2	1692
5403	75927	3	1617
5404	75933	0	8191
5404	75933	1	0
5404	75933	2	1557
5404	75933	3	1696
5405	75943	2	1566
5405	75943	3	1685
5406	75943	0	2030
5406	75943	1	0
5406	75943	2	1630
5406	75943	3	1520
5407	75976	0	8191
5407	75976	1	0
5407	75976	2	1681
5407	75976	3	1560
5408	75983	0	8191
5408	75983	1	0
5408	75983	2	1658
5408	75983	3	1563
5409	76010	0	8191
5409	76010	1	0
5409	76010	2	1679
5409	76010	3	1547
5410	76061	0	398
5410	76061	1	0
5410	76061	2	1664
5410	76061	3	1532
5411	76074	2	1662
5411	76074	3	1586
5412	76085	2	1665
5412	76085	3	1606
5413	76118	2	1659
5413	76118	3	1526
5414	76128	2	1678
5414	76128	3	1621
5415	76134	0	8191
5415	76134	1	47
5415	76134	2	1659
5415	76134	3	1556
5416	76139	0	4077
5416	76139	1	0
5416	76139	2	1591
5416	76139	3	1557
5417	76163	0	7363
5417	76163	1	0
5417	76163	2	1559
5417	76163	3	1680
5418	76177	0	2441
5418	76177	1	46
5418	76177	2	1620
5418	76177	3	1516
5419	76193	0	4491
5419	76193	1	0
5419	76193	2	1572
5419	76193	3	1550
5420	76220	0	8191
5420	76220	1	0
5420	76220	2	1650
5420	76220	3	1532
5421	76221	2	1673
5421	76221	3	1611
5422	76234	0	8191
5422	76234	1	0
5422	76234	2	1665
5422	76234	3	1574
5423	76238	0	5722
5423	76238	1	0
5423	76238	2	1572
5423	76238	3	1613
5424	76240	0	8191
5424	76240	1	0
5424	76240	2	1562
5424	76240	3	1712
5425	76271	0	2851
5425	76271	1	0
5425	76271	2	1632
5425	76271	3	1525
5426	76274	0	6132
5426	76274	1	0
5426	76274	2	1563
5426	76274	3	1632
5427	76297	0	7361
5427	76297	1	0
5427	76297	2	1564
5427	76297	3	1668
5428	76313	0	8191
5428	76313	1	0
5428	76313	2	1676
5428	76313	3	1560
5429	76330	0	7362
5429	76330	1	0
5429	76330	2	1555
5429	76330	3	1669
5430	76340	0	4901
5430	76340	1	76
5430	76340	2	1565
5430	76340	3	1580
5431	76341	2	1605
5431	76341	3	1515
5432	76351	0	4079
5432	76351	1	0
5432	76351	2	1567
5432	76351	3	1551
5433	76384	0	8191
5433	76384	1	0
5433	76384	2	1664
5433	76384	3	1539
5434	76404	2	1561
5434	76404	3	1676
5435	76443	0	4077
5435	76443	1	0
5435	76443	2	1598
5435	76443	3	1550
5436	76470	0	8191
5436	76470	1	90
5436	76470	2	1711
5436	76470	3	1586
5437	76522	0	5722
5437	76522	1	0
5437	76522	2	1561
5437	76522	3	1621
5438	76527	0	8191
5438	76527	1	0
5438	76527	2	1661
5438	76527	3	1557
5439	76536	0	7363
5439	76536	1	61
5439	76536	2	1554
5439	76536	3	1663
5440	76544	0	4081
5440	76544	1	0
5440	76544	2	1590
5440	76544	3	1543
5441	76633	0	8191
5441	76633	1	0
5441	76633	2	1674
5441	76633	3	1565
5442	76634	0	804
5442	76634	1	0
5442	76634	2	1659
5442	76634	3	1523
5443	76646	0	805
5443	76646	1	0
5443	76646	2	1668
5443	76646	3	1520
5444	76669	2	1668
5444	76669	3	1605
5445	76678	0	8191
5445	76678	1	0
5445	76678	2	1559
5445	76678	3	1700
5446	76679	0	1213
5446	76679	1	0
5446	76679	2	1657
5446	76679	3	1524
5447	76699	0	4079
5447	76699	1	0
5447	76699	2	1596
5447	76699	3	1550
5448	76705	0	5722
5448	76705	1	0
5448	76705	2	1570
5448	76705	3	1619
5449	76710	0	395
5449	76710	1	45
5449	76710	2	1656
5449	76710	3	1529
5450	76720	0	8191
5450	76720	1	0
5450	76720	2	1564
5450	76720	3	1699
5451	76745	0	8191
5451	76745	1	38
5451	76745	2	1561
5451	76745	3	1707
5452	76745	0	2854
5452	76745	1	0
5452	76745	2	1627
5452	76745	3	1525
5453	76757	0	3669
5453	76757	1	0
5453	76757	2	1603
5453	76757	3	1530
5454	76763	0	5311
5454	76763	1	0
5454	76763	2	1564
5454	76763	3	1592
5455	76772	2	1670
5455	76772	3	1596
5456	76802	2	1578
5456	76802	3	1605
5457	76804	2	1673
5457	76804	3	1624
5458	76811	0	8191
5458	76811	1	0
5458	76811	2	1562
5458	76811	3	1707
5459	76821	0	804
5459	76821	1	0
5459	76821	2	1654
5459	76821	3	1523
5460	76850	0	8191
5460	76850	1	0
5460	76850	2	1672
5460	76850	3	1539
5461	76851	2	1625
5461	76851	3	1516
5462	76861	0	2032
5462	76861	1	86
5462	76861	2	1633
5462	76861	3	1520
5463	76884	0	5723
5463	76884	1	0
5463	76884	2	1564
5463	76884	3	1610
5464	76886	0	4490
5464	76886	1	0
5465	76886	0	4902
5465	76886	1	0
5465	76886	2	1575
5465	76886	3	1568
5466	76923	0	8191
5466	76923	1	0
5466	76923	2	1663
5466	76923	3	1532
5467	76946	2	1608
5467	76946	3	1526
5468	76951	2	1666
5468	76951	3	1568
5469	76967	2	1673
5469	76967	3	1565
5470	76982	0	8191
5470	76982	1	117
5470	76982	2	1666
5470	76982	3	1556
5471	76987	0	1214
5471	76987	1	88
5471	76987	2	1647
5471	76987	3	1520
5472	77036	0	8191
5472	77036	1	40
5473	77045	0	803
5473	77045	1	0
5473	77045	2	1654
5473	77045	3	1528
5474	77056	2	1667
5474	77056	3	1548
5475	77068	2	1655
5475	77068	3	1600
5476	77085	2	1673
5476	77085	3	1594
5477	77093	2	1677
5477	77093	3	1613
5478	77112	0	4900
5478	77112	1	0
5478	77112	2	2708
5478	77112	3	2727
5479	77120	0	398
5479	77120	1	0
5479	77120	2	1661
5479	77120	3	1523
5480	77135	0	3260
5480	77135	1	0
5480	77135	2	1606
5480	77135	3	1523
5481	77136	0	3262
5481	77136	1	0
5481	77136	2	1617
5481	77136	3	1521
5482	77148	0	1212
5482	77148	1	0
5482	77148	2	1672
5482	77148	3	1520
5483	77154	2	1684
5483	77154	3	1637
5484	77160	0	8191
5484	77160	1	0
5484	77160	2	1676
5484	77160	3	1557
5485	77161	0	8191
5485	77161	1	34
5485	77161	2	1677
5485	77161	3	1563
5486	77189	0	4490
5486	77189	1	0
5486	77189	2	1580
5486	77189	3	1551
5487	77199	0	5312
5487	77199	1	0
5487	77199	2	1564
5487	77199	3	1588
5488	77206	2	1669
5488	77206	3	1595
5489	77222	0	5722
5489	77222	1	0
5489	77222	2	1560
5489	77222	3	1622
5490	77227	0	8191
5490	77227	1	87
5490	77227	2	1567
5491	77231	0	8181
5491	77231	1	0
5491	77231	2	1558
5491	77231	3	1686
5492	77235	2	1556
5492	77235	3	1679
5493	77239	0	8183
5493	77239	1	0
5493	77239	2	1556
5493	77239	3	1699
5494	77252	0	8191
5494	77252	1	107
5494	77252	2	1555
5494	77252	3	1696
5495	77254	2	1713
5495	77254	3	1582
5496	77256	0	806
5496	77256	1	0
5496	77256	2	1656
5496	77256	3	1534
5497	77257	0	1620
5497	77257	1	104
5497	77257	2	1636
5497	77257	3	1516
5498	77274	0	5309
5498	77274	1	42
5498	77274	2	1554
5498	77274	3	1595
5499	77298	0	8191
5499	77298	1	0
5499	77298	2	1668
5499	77298	3	1551
5500	77323	0	8191
5500	77323	1	74
5500	77323	2	1665
5500	77323	3	1573
5501	77328	0	3673
5501	77328	1	0
5501	77328	2	1595
5501	77328	3	1523
5502	77344	0	8191
5502	77344	1	0
5502	77344	2	1562
5502	77344	3	1698
5503	77358	2	1618
5503	77358	3	1501
5504	77388	0	806
5504	77388	1	0
5504	77388	2	1644
5504	77388	3	1528
5505	77415	0	5312
5505	77415	1	44
5505	77415	2	1564
5505	77415	3	1596
5506	77430	0	2031
5506	77430	1	0
5506	77430	2	1629
5506	77430	3	1521
5507	77435	2	1663
5507	77435	3	1584
5508	77451	0	8191
5508	77451	1	0
